Hour,Bus,Phase,Node,kVBase,Voltage_Real_V,Voltage_Imag_V,Voltage_V,Voltage_Angle_Deg,Voltage_pu
5,98,3,98.3,2.4017771198288433,148.1280935167439,2432.005247851893,2436.512150117059,86.51454583066986,1.0144622204955849
5,99,1,99.1,2.4017771198288433,1930.267195633124,-1361.3156511842658,2362.0143413401634,-35.19329893257453,0.9834444344729566
5,99,2,99.2,2.4017771198288433,-2212.3371867376886,-1085.9413056580279,2464.4886583542425,-153.85556149682228,1.0261104737852895
5,99,3,99.3,2.4017771198288433,149.2263966470115,2431.412325034346,2435.987358707999,86.48791307059582,1.014243719201386
5,100,1,100.1,2.4017771198288433,1930.4727187098904,-1361.571680195258,2362.329857998856,-35.19550069350701,0.9835758024737955
5,100,2,100.2,2.4017771198288433,-2212.0823949527644,-1086.225013581811,2464.384974428866,-153.8470300610307,1.0260673041154145
5,100,3,100.3,2.4017771198288433,149.70679346726155,2430.731956594879,2435.3377525143856,86.47565151333785,1.0139732502272876
5,450,1,450.1,2.4017771198288433,1930.4727792322803,-1361.571792373578,2362.3299721131684,-35.1955020708352,0.9835758499862444
5,450,2,450.2,2.4017771198288433,-2212.0825377117576,-1086.2250216544808,2464.3851061304454,-153.8470313555078,1.026067358950469
5,450,3,450.3,2.4017771198288433,149.706864230478,2430.7320625942466,2435.3378626632903,86.47565000495472,1.0139732960887056
5,197,1,197.1,2.4017771198288433,1930.1783674236917,-1361.3062221202197,2361.936315918279,-35.19435389745202,0.9834119479357004
5,197,2,197.2,2.4017771198288433,-2213.697269365963,-1087.2368324508827,2466.280505181061,-153.84246637857456,1.0268565242043834
5,197,3,197.3,2.4017771198288433,147.88623451460646,2432.3398911402373,2436.8314846109097,86.52070035225519,1.0145951780840365
5,105,1,105.1,2.4017771198288433,1924.0358714815436,-1362.9535798966378,2357.871178775635,-35.313093995712094,0.9817193940725287
5,105,2,105.2,2.4017771198288433,-2211.3470534871635,-1081.4611711322373,2461.628334179039,-153.93901527008535,1.0249195538820275
5,105,3,105.3,2.4017771198288433,151.65986780172722,2428.745957217562,2433.47645154053,86.42687921605146,1.0131982819929377
5,108,1,108.1,2.4017771198288433,1920.2441724127627,-1363.9666247292503,2355.364650125428,-35.386519037240134,0.9806757798963782
5,108,2,108.2,2.4017771198288433,-2209.8932820097834,-1077.8981783701665,2458.7583860163436,-153.99871804885888,1.0237246269510474
5,108,3,108.3,2.4017771198288433,153.98658828365097,2426.525819880818,2431.406881605692,86.36889639970074,1.0123365992340538
5,300,1,300.1,2.4017771198288433,1953.043332737324,-1348.4730924758521,2373.3431990930226,-34.623026147497356,0.9881612991892241
5,300,2,300.2,2.4017771198288433,-2207.523927784216,-1113.2416109331891,2472.3407483704536,-153.23845345463917,1.0293797571635785
5,300,3,300.3,2.4017771198288433,133.74617347648612,2431.8689692760336,2435.5440301187905,86.85205939594523,1.0140591356338482
5,135,1,135.1,2.4017771198288433,1973.0146210354662,-1340.5199269941993,2385.3260509809256,-34.19325679542871,0.9931504598357195
5,135,2,135.2,2.4017771198288433,-2204.2098898300806,-1131.2116978658655,2477.53529617911,-152.83287530138534,1.031542550607554
5,135,3,135.3,2.4017771198288433,120.78783549494071,2433.366640003136,2436.3626384189415,87.15827551779756,1.014399970049079
5,152,1,152.1,2.4017771198288433,1742.1700615942634,-1238.8679644696522,2137.7442215813703,-35.41686909661658,0.8900676935975272
5,152,2,152.2,2.4017771198288433,-2380.531007783028,-1157.3523135372027,2646.9590583661084,-154.07218340561613,1.102083551597301
5,152,3,152.3,2.4017771198288433,133.71701532650096,2212.890582761344,2216.9269206407475,86.54202687655062,0.9230360728886997
5,160r,1,160r.1,2.4017771198288433,1925.1930710414172,-1363.4323168284352,2359.0922074726195,-35.3063358247723,0.9822277795871144
5,160r,2,160r.2,2.4017771198288433,-2215.3832263153777,-1080.6334464092142,2464.8917795590514,-153.99751694137225,1.0262783166719092
5,160r,3,160r.3,2.4017771198288433,150.0656754189138,2432.8676948533434,2437.491523595509,86.47031767214983,1.0148699908379555
5,160,1,160.1,2.4017771198288433,1750.1592116726451,-1239.4908779456998,2144.6199902810795,-35.30673922309805,0.8929304774266109
5,160,2,160.2,2.4017771198288433,-2378.9350792687233,-1160.3947842671435,2646.856279953575,-153.99784778223244,1.1020407589452748
5,160,3,160.3,2.4017771198288433,136.4361445630392,2211.6890567743335,2215.893342514158,86.46997316479508,0.9226057339875351
5,61s,1,61s.1,2.4017771198288433,1750.1592130140932,-1239.4908718575832,2144.6199878571456,-35.306739069651144,0.8929304764173858
5,61s,2,61s.2,2.4017771198288433,-2378.9350863399422,-1160.3947808607172,2646.856284815634,-153.9978479156126,1.1020407609696339
5,61s,3,61s.3,2.4017771198288433,136.43613805601265,2211.6890637287765,2215.893349054758,86.46997334379812,0.9226057367107686
5,610,1,610.1,0.24017771198288432,220.87759115058313,-135.7798457916239,259.274134451706,-31.580245473031248,1.0795095527855747
5,610,2,610.2,0.24017771198288432,-255.55636218615774,-126.65337585317438,285.2194451099505,-153.63704901519455,1.1875350246082617
5,610,3,610.3,0.24017771198288432,34.67877481170005,262.43321930040315,264.71458595025337,82.47236355761092,1.102161327813455
5,x1,1,x1.1,0.24017771198288432,200.90635688263967,-130.90510631683364,239.79055672748268,-33.08716939477788,0.9983880467000651
5,x2,1,x2.1,0.24017771198288432,-215.85121081340023,-114.09127287104567,244.1486509382068,-152.14066259044262,1.0165333365970506
5,x4,1,x4.1,0.24017771198288432,10.533044516169745,241.89524607377464,242.1244620022347,87.50669756877355,1.0081054565941119
5,x5,1,x5.1,0.24017771198288432,10.582140335738712,241.73728905162375,241.96879677370296,87.49345606552357,1.0074573313902928
5,x6,1,x6.1,0.24017771198288432,10.624625548394455,241.60068094039292,241.83418223837822,87.48198457126401,1.0068968525089952
5,x7,1,x7.1,0.24017771198288432,199.29287588755776,-131.41375567953264,238.71997310935967,-33.40086484192577,0.9939305822280939
5,x9,1,x9.1,0.24017771198288432,197.9939181103966,-131.68083851234556,237.7844293472995,-33.6268923017522,0.9900353674959008
5,x10,1,x10.1,0.24017771198288432,197.69243305270874,-131.59331711960508,237.48494520040776,-33.64959045480139,0.9887884401918674
5,x11,1,x11.1,0.24017771198288432,197.67648950787589,-131.58341911062732,237.46618851744003,-33.64973401515945,0.9887103451729213
5,x12,1,x12.1,0.24017771198288432,-216.64474299309447,-113.02238681857162,244.35426042676397,-152.44919513738614,1.0173894089064237
5,x16,1,x16.1,0.24017771198288432,12.276525963608663,240.74442813085736,241.05723960459827,87.08078653802484,1.0036619868448768
5,x17,1,x17.1,0.24017771198288432,12.251911659395759,240.83359145997906,241.14503543473944,87.08770619054718,1.0040275321297258
5,x19,1,x19.1,0.24017771198288432,193.3653688141747,-133.44312945139066,234.9409173695004,-34.60989583351854,0.9781961674538847
5,x20,1,x20.1,0.24017771198288432,193.3001132567187,-133.4126976404348,234.86992501543986,-34.6128275115498,0.9779005848476785
5,x22,1,x22.1,0.24017771198288432,-218.26823451663833,-110.21801442933698,244.5179602887194,-153.20778138382667,1.0180709869787767
5,x24,1,x24.1,0.24017771198288432,13.40962958913116,240.09562738572814,240.46980778356377,86.80328293584783,1.0012161653063805
5,x28,1,x28.1,0.24017771198288432,193.49844712845677,-133.64108501297508,235.1628981037813,-34.63117521804864,0.9791204028146442
5,x29,1,x29.1,0.24017771198288432,193.57234105898078,-133.68118400243392,235.24648813392938,-34.628983514453026,0.9794684368993142
5,x30,1,x30.1,0.24017771198288432,13.341364359307372,239.9190731861745,240.2897286225126,86.81718749350692,1.0004663906517532
5,x31,1,x31.1,0.24017771198288432,13.301542368776252,236.64907487744918,237.02260582007972,86.7829109000754,0.9868634514969922
5,x32,1,x32.1,0.24017771198288432,13.319975793166373,236.58095615185528,236.955629958135,86.77753638388066,0.9865845918917784
5,x33,1,x33.1,0.24017771198288432,195.60350888998548,-135.27547460376638,237.82385649751134,-34.66695897698233,0.990199525734758
5,x34,1,x34.1,0.24017771198288432,12.227216537782745,240.94279722227404,241.25284735636944,87.0948812402698,1.0044764160862758
5,x52,1,x52.1,0.24017771198288432,170.72619254946238,-123.29903509361876,210.5945984052144,-35.83694383977462,0.8768282313398919
5,x53,1,x53.1,0.24017771198288432,170.7797016165001,-123.29537278423305,210.63583606362855,-35.827614458285375,0.8769999277811381
5,x55,1,x55.1,0.24017771198288432,171.12448903855372,-123.32871240642302,210.93497114639925,-35.780136744888125,0.8782454017274968
5,x56,1,x56.1,0.24017771198288432,-236.83712434184974,-114.21467888937224,262.9388072162784,-154.25431567418192,1.0947677244715202
5,x58,1,x58.1,0.24017771198288432,-236.6546914652199,-114.1663120924962,262.75347725444027,-154.24653549008295,1.093996087668471
5,x59,1,x59.1,0.24017771198288432,-235.56701452030538,-112.78860764593422,261.17635487294456,-154.41507438375925,1.0874296066720657
5,x60,1,x60.1,0.24017771198288432,171.5114540867648,-123.36594655668769,211.27076383821768,-35.72697079235554,0.8796435026963425
5,x62,1,x62.1,0.24017771198288432,14.905535278027328,217.75021085071236,218.2597748268201,86.08407226827022,0.9087428347321996
5,x63,1,x63.1,0.24017771198288432,171.39811836485828,-123.23321664472483,211.10125689729952,-35.715687602036006,0.8789377463648381
5,x64,1,x64.1,0.24017771198288432,-235.08012340052673,-113.04605653256947,260.84875946718967,-154.31788559958602,1.086065635789629
5,x65,1,x65.1,0.24017771198288432,105.69394122357865,-225.95213518014702,249.4505494157925,-64.9311525508988,1.038608234529143
5,x65,2,x65.2,0.24017771198288432,-272.06965487997707,5.876952935214239,272.13312125192067,178.7625512938817,1.1330490202659336
5,x65,3,x65.3,0.24017771198288432,166.37571365639837,220.07518224493273,275.88759293381827,52.910905685182975,1.148681077257821
5,x66,1,x66.1,0.24017771198288432,14.960399807692808,216.4944787680565,217.01076678233844,86.04697873448491,0.9035424852319485
5,x68,1,x68.1,0.24017771198288432,188.77125848042218,-135.66369873796444,232.46338891005513,-35.70356056294344,0.9678807704131226
5,x69,1,x69.1,0.24017771198288432,188.4558584751046,-135.5650206874943,232.14970477601176,-35.72921192233956,0.9665747202744414
5,x70,1,x70.1,0.24017771198288432,188.23209996312852,-135.49496911428884,231.92716553222326,-35.74744315221662,0.9656481595126153
5,x71,1,x71.1,0.24017771198288432,188.1058540386018,-135.45543330647834,231.80161072744417,-35.75774230682547,0.9651254015774908
5,x73,1,x73.1,0.24017771198288432,16.38488171267931,239.87799453411563,240.43692854977104,86.09247753973229,1.001079269865412
5,x74,1,x74.1,0.24017771198288432,16.412043579490724,239.79752626579102,240.35850053128522,86.08471068132162,1.0007527282482138
5,x75,1,x75.1,0.24017771198288432,16.38738082572498,239.90840985629683,240.4674434723009,86.0923773210967,1.0012063212986109
5,x76,1,x76.1,0.24017771198288432,116.10039084143493,-251.22490733062696,276.7548641249437,-65.19658208214652,1.1522920334284223
5,x76,2,x76.2,0.24017771198288432,-273.2292982827184,19.133867822620342,273.8984379983212,175.99419585411957,1.1403990642472266
5,x76,3,x76.3,0.24017771198288432,157.1289074412835,232.09103950800667,280.27797661178903,55.90144556206307,1.1669608070534137
5,x77,1,x77.1,0.24017771198288432,-220.14776780653096,-105.31825338983954,244.0429760662755,-154.43364045238192,1.0160933504257323
5,x79,1,x79.1,0.24017771198288432,189.4895591824868,-136.3972546731232,233.4748468712165,-35.74687146310723,0.9720920602651695
5,x80,1,x80.1,0.24017771198288432,-220.7882694970681,-105.26405212521549,244.59758914864645,-154.50984195761686,1.0184025283997922
5,x82,1,x82.1,0.24017771198288432,189.77023227974655,-137.2004596926329,234.17238778169119,-35.86625147138089,0.9749963302106022
5,x83,1,x83.1,0.24017771198288432,17.633124881711904,241.44876889174333,242.09179063411574,85.82307571971579,1.0079694266192685
5,x84,1,x84.1,0.24017771198288432,17.435155267773855,240.5960800939853,241.22698521476153,85.85522068623685,1.0043687368957532
5,x85,1,x85.1,0.24017771198288432,17.4890251716869,240.38315746646273,241.01852292925977,85.83878961093241,1.0035007867276018
5,x86,1,x86.1,0.24017771198288432,-219.86093834912862,-105.06137190749183,243.6733963296848,-154.4590222171773,1.0145545742689464
5,x87,1,x87.1,0.24017771198288432,-219.94737570402143,-104.84970098210734,243.66023039290445,-154.51269525694602,1.0144997567895404
5,x88,1,x88.1,0.24017771198288432,189.2132868665668,-136.05676157645627,233.0517330927242,-35.7186118754737,0.9703303906456235
5,x90,1,x90.1,0.24017771198288432,-220.09132365197704,-104.56672592548566,243.66860880641752,-154.58732306497723,1.0145346410152412
5,x92,1,x92.1,0.24017771198288432,16.721377941749374,241.3019496053073,241.8806221333017,86.03594067182604,1.00709020889723
5,x94,1,x94.1,0.24017771198288432,189.1519127473368,-135.775477556124,232.837768417346,-35.67123184395659,0.9694395308168254
5,x95,1,x95.1,0.24017771198288432,-219.9999618648026,-104.63259251197658,243.6143728031906,-154.56410978835095,1.0143088248777687
5,x96,1,x96.1,0.24017771198288432,-219.96693259665352,-104.60093189655548,243.57094734308637,-154.56749843781003,1.014128019341128
5,x98,1,x98.1,0.24017771198288432,189.22971198468457,-135.5199742462946,232.7521156026794,-35.608968391609466,0.9690829081562152
5,x99,1,x99.1,0.24017771198288432,-219.0004208623934,-105.73415729494023,243.18901364324952,-154.22858965890694,1.0125378064246853
5,x100,1,x100.1,0.24017771198288432,16.369563572782976,239.6698253663851,240.2281994327829,86.09273907941117,1.0002102087220408
6,sourcebus,1,sourcebus.1,66.39528095680697,66354.63263043083,-75.79423237900504,66354.67591877078,-0.06544663975792475,0.9993884348789397
6,sourcebus,2,sourcebus.2,66.39528095680697,-33259.784374874886,-57446.24734448334,66379.85078792156,-120.0696515065209,0.9997676014219228
6,sourcebus,3,sourcebus.3,66.39528095680697,-33094.84824907736,57522.0415880836,66363.04882305121,119.91362728776268,0.9995145417973799
6,150,1,150.1,2.4017771198288433,1992.5779805120972,-1268.8884980991074,2362.2965582309675,-32.48928777294716,0.9835619378368092
6,150,2,150.2,2.4017771198288433,-2105.85833331833,-1135.886117616863,2392.67143423433,-151.65786883692965,0.9962087716135949
6,150,3,150.3,2.4017771198288433,85.23442877888195,2381.557963923625,2383.0827185343996,87.95029571989167,0.992216429601188
6,150r,1,150r.1,2.4017771198288433,2054.836276091156,-1308.550877853408,2436.1152520911432,-32.489601882565786,1.0142969686815682
6,150r,2,150r.2,2.4017771198288433,-2171.670544610167,-1171.3750128856998,2467.44247656159,-151.65806867444095,1.0273403207111182
6,150r,3,150r.3,2.4017771198288433,87.90868411491425,2455.9803588032196,2457.5531448109127,87.95004582020364,1.0232228146906672
6,40,1,40.1,2.4017771198288433,1931.2106142615817,-1348.044245343482,2355.1640545915848,-34.916222525914684,0.9805922602674388
6,40,2,40.2,2.4017771198288433,-2200.910021259402,-1104.1998928830342,2462.369250360913,-153.35701019644983,1.0252280405337477
6,40,3,40.3,2.4017771198288433,141.79744095467095,2413.6696222402024,2417.8311685447466,86.63787139556341,1.006684237510368
6,401,1,401.1,2.4017771198288433,1931.2106142615817,-1348.044245343482,2355.1640545915848,-34.916222525914684,0.9805922602674388
6,401,2,401.2,2.4017771198288433,-2200.910021259402,-1104.1998928830342,2462.369250360913,-153.35701019644983,1.0252280405337477
6,401,3,401.3,2.4017771198288433,141.79744095467095,2413.6696222402024,2417.8311685447466,86.63787139556341,1.006684237510368
6,101,1,101.1,2.4017771198288433,1896.9794002346985,-1363.202060250603,2335.9903043433815,-35.70167472687293,0.9726091089209186
6,101,2,101.2,2.4017771198288433,-2206.8701695881264,-1069.3521761506734,2452.303003720402,-154.14721337710395,1.0210368745186311
6,101,3,101.3,2.4017771198288433,161.14103004264175,2411.626985495397,2417.004581860121,86.17727066832022,1.0063400812280046
6,1011,1,1011.1,2.4017771198288433,1896.9794002346985,-1363.202060250603,2335.9903043433815,-35.70167472687293,0.9726091089209186
6,1011,2,1011.2,2.4017771198288433,-2206.8701695881264,-1069.3521761506734,2452.303003720402,-154.14721337710395,1.0210368745186311
6,1011,3,1011.3,2.4017771198288433,161.14103004264175,2411.626985495397,2417.004581860121,86.17727066832022,1.0063400812280046
6,30,1,30.1,2.4017771198288433,1947.677572537544,-1344.917192881917,2366.9073032704755,-34.625991739491646,0.9854816601130529
6,30,2,30.2,2.4017771198288433,-2204.086563292126,-1125.8893351543898,2474.9998734341966,-152.9411906077981,1.03048690613331
6,30,3,30.3,2.4017771198288433,129.22507090719182,2416.4665193122346,2419.9193288016763,86.93891671106074,1.0075536605054036
6,301,1,301.1,2.4017771198288433,1951.7822426822363,-1342.8154306323536,2369.0941736440222,-34.52775742088603,0.9863921818910698
6,301,2,301.2,2.4017771198288433,-2204.1796434341527,-1130.2988929771939,2477.0917399230448,-152.85134002190426,1.0313578722490155
6,301,3,301.3,2.4017771198288433,125.37191995168659,2418.811577856121,2422.0585392354146,87.0328985001707,1.0084443386687008
6,93,1,93.1,2.4017771198288433,1897.4941169046272,-1364.9796913212483,2337.4459312264576,-35.72969660284221,0.9732151713532144
6,93,2,93.2,2.4017771198288433,-2215.761838470009,-1057.571822676481,2455.210517438219,-154.48509492450248,1.022247442182805
6,93,3,93.3,2.4017771198288433,163.06147113957132,2427.5579542205605,2433.0282909308135,86.15715838745524,1.0130116865732308
6,931,1,931.1,2.4017771198288433,1901.690518763457,-1362.9317766229697,2339.6602011581663,-35.62897363356147,0.9741371011665297
